dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,2,3146,1192,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,4,2882,2966,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,1,3146,1032,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,2,24901680,1158,3956,0,3956,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,4,3008,24459138,0,3838,3838,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,3,2882,2966,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,2,3186,1192,0,0,0,0
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,5867,567285243,0,0,0,1
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,3,2966,2882,0,0,0,0
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,3767,4103,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4213,1382,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,4,4775,279389447,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4485,143926690,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,4,4103,3767,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4527,143970348,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,4619,143926684,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,287898035,4733,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,4233,1542,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,143928985,4355,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,4675,143928036,0,0,0,1
11425,3,10.0.0.1,10.0.0.8,45201,48184266,100,289000000,1.00E+11,6,1943,13535,14428310,451,0,UDP,2,3845,1402,0,0,0,0
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4253,1632,0,0,0,1
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,2,2882,2966,0,0,0,0
11425,3,10.0.0.1,10.0.0.8,45201,48184266,100,289000000,1.00E+11,6,1943,13535,14428310,451,0,UDP,1,3775,1492,0,0,0,0
11425,3,10.0.0.1,10.0.0.8,45201,48184266,100,289000000,1.00E+11,6,1943,13535,14428310,451,0,UDP,4,3665,3413,0,0,0,0
11425,3,10.0.0.13,10.0.0.8,47318,49305356,150,870000000,1.51E+11,6,1943,9354,9746868,311,0,UDP,1,3795,1402,0,0,0,1
11425,3,10.0.0.13,10.0.0.8,47318,49305356,150,870000000,1.51E+11,6,1943,9354,9746868,311,0,UDP,3,3413,3665,0,0,0,1
11425,3,10.0.0.13,10.0.0.8,47318,49305356,150,870000000,1.51E+11,6,1943,9354,9746868,311,0,UDP,2,3688,1492,0,0,0,1
11425,3,10.0.0.13,10.0.0.8,47318,49305356,150,870000000,1.51E+11,6,1943,9354,9746868,311,0,UDP,1,3795,1242,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,6875,990596183,0,1161,1161,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,279389447,4775,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,4743,135462004,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,4233,1562,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,4,990596183,6875,1161,0,1161,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,4,4103,3767,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,4779,279386894,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,4733,287898035,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4233,1382,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,3767,4103,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,3767,4103,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,4103,3767,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,4,4103,3767,0,0,0,1
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,2,2882,2966,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,3,2966,2882,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,3,2966,445314,0,118,118,0
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4233,1542,0,0,0,1
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,1,3921,62806932,0,3839,3839,0
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,1269981973,5162,1161,0,1161,1
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,2,4089,202957886,0,2577,2577,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,3,3665,3413,0,0,0,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,3,4463,402651845,0,12818,12818,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,2,3795,1402,0,0,0,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,3,143928631,3917,0,0,0,0
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,3,3413,3665,0,0,0,1
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,2,4097,110809038,0,3839,3839,0
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,3,235875005,4169,2571,0,2571,1
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,4,3917,143928631,0,0,0,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,3,4169,199694159,0,10240,10240,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,2,638523547,2796,15389,0,15389,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,1,3570,1492,0,0,0,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,4,402650803,4463,12818,0,12818,0
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,2,4126,1632,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,3767,4103,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4213,1632,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,4,4103,3767,0,0,0,1
12055,3,10.0.0.4,10.0.0.8,72310,77082460,160,526000000,1.61E+11,3,2242,13663,14564758,455,0,UDP,3,3590,3926,0,0,0,0
11455,3,10.0.0.1,10.0.0.8,58734,62610444,130,293000000,1.30E+11,5,1943,13533,14426178,451,0,UDP,3,173616899,4043,7678,0,7678,0
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,3,3413,3665,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4233,1382,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,1,3885,1492,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,1,3775,1242,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,2,3795,1492,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,4,3665,3413,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,4,3665,3413,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,4,3665,3413,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,1,3795,1242,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,1,3971,26078502,0,2562,2562,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,2,3845,1402,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,1,3775,1492,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,4,4355,143928985,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,2,3688,1492,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,4,199694159,4169,10240,0,10240,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,2,4137,91947776,0,2571,2571,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,3,4043,173616899,0,7678,7678,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,1,3795,1402,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,2,3845,1402,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,3,3413,3665,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,1,4047,143926620,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,1,3775,1242,0,0,0,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,4,4169,235875005,0,2571,2571,1
11455,3,10.0.0.13,10.0.0.8,56610,58987620,180,874000000,1.81E+11,5,1943,9292,9682264,309,0,UDP,2,3413,3665,0,0,0,1
11425,3,10.0.0.1,10.0.0.8,45201,48184266,100,289000000,1.00E+11,6,1943,13535,14428310,451,0,UDP,3,3413,3665,0,0,0,0
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,2,4233,1542,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,3,3767,4103,0,0,0,1
